# t x y z vx vy vz m
3070.000 57.09550 13.55211 0.00822 -0.00105 0.00267 0.00000 1.000e+04 
3080.000 -37.30365 24.85787 -0.00169 -0.00151 0.00006 -0.00000 1.000e+04 
3090.000 53.85077 -12.27458 0.00366 -0.00039 0.00267 -0.00000 1.000e+04 
3100.000 -16.28650 48.21197 -0.00207 -0.00208 0.00080 -0.00000 1.000e+04 
3110.000 35.81405 -34.58238 0.00681 0.00029 0.00230 -0.00000 1.000e+04 
3120.000 10.84762 54.89040 -0.01090 -0.00213 0.00154 -0.00000 1.000e+04 
3130.000 5.18773 -43.58318 0.01061 0.00072 0.00143 -0.00000 1.000e+04 
3140.000 35.42056 47.17656 -0.01567 -0.00187 0.00213 -0.00000 1.000e+04 
3150.000 -27.13371 -29.78756 0.01088 0.00036 0.00029 0.00000 1.000e+04 
3160.000 52.11534 28.88368 -0.01223 -0.00141 0.00253 -0.00000 1.000e+04 
3170.000 -41.59106 3.10531 0.00506 -0.00082 -0.00018 0.00000 1.000e+04 
3180.000 57.52154 4.37042 -0.00313 -0.00082 0.00270 0.00000 1.000e+04 
3190.000 -31.20407 35.23158 0.00238 -0.00179 0.00031 0.00000 1.000e+04 
3200.000 48.96913 -21.18652 -0.00634 -0.00014 0.00259 0.00000 1.000e+04 
3210.000 -6.81877 52.44227 0.00898 -0.00214 0.00108 -0.00000 1.000e+04 
3220.000 26.03196 -39.84229 -0.00589 0.00050 0.00205 0.00000 1.000e+04 
3230.000 20.24440 53.68725 0.00878 -0.00206 0.00177 0.00000 1.000e+04 
3240.000 -7.36666 -41.45184 -0.00261 0.00071 0.00101 0.00000 1.000e+04 
3250.000 42.60673 41.60550 0.00598 -0.00172 0.00230 -0.00000 1.000e+04 
3260.000 -35.49485 -18.87521 -0.00326 -0.00003 -0.00001 0.00000 1.000e+04 
3270.000 55.46638 20.44914 0.00364 -0.00121 0.00262 -0.00000 1.000e+04 
3280.000 -40.37605 15.99020 -0.00548 -0.00124 -0.00008 0.00000 1.000e+04 
3290.000 56.09148 -5.11140 -0.00189 -0.00058 0.00270 -0.00000 1.000e+04 
3300.000 -23.27461 43.46757 -0.00463 -0.00198 0.00058 0.00000 1.000e+04 
3310.000 42.17949 -29.25720 -0.00291 0.00011 0.00245 -0.00000 1.000e+04 
3320.000 3.20112 54.66755 -0.00474 -0.00215 0.00135 0.00000 1.000e+04 
3330.000 14.53875 -42.94713 0.00071 0.00066 0.00173 -0.00000 1.000e+04 
3340.000 28.88552 50.73046 -0.00331 -0.00196 0.00198 -0.00000 1.000e+04 
3350.000 -18.95214 -36.15165 0.00304 0.00057 0.00060 -0.00000 1.000e+04 
3360.000 48.20013 35.20350 -0.00973 -0.00156 0.00243 0.00000 1.000e+04 
3370.000 -40.24602 -6.95551 0.00894 -0.00046 -0.00016 -0.00000 1.000e+04 
3380.000 57.15010 11.94527 -0.01005 -0.00100 0.00268 0.00000 1.000e+04 
3390.000 -36.39333 27.10495 0.01112 -0.00157 0.00011 -0.00000 1.000e+04 
3400.000 52.97874 -13.86754 -0.00905 -0.00034 0.00266 0.00000 1.000e+04 
3410.000 -14.72481 49.19901 0.00512 -0.00209 0.00085 0.00000 1.000e+04 
3420.000 34.11547 -35.58528 0.00124 0.00033 0.00226 0.00000 1.000e+04 
3430.000 12.56268 54.93804 0.00209 -0.00212 0.00159 -0.00000 1.000e+04 
3440.000 2.62422 -43.33036 0.00299 0.00073 0.00135 0.00000 1.000e+04 
3450.000 36.82394 46.35558 0.00020 -0.00184 0.00216 -0.00000 1.000e+04 
3460.000 -29.18938 -27.59267 -0.00074 0.00028 0.00022 0.00000 1.000e+04 
3470.000 52.82864 27.45988 -0.00380 -0.00137 0.00255 -0.00000 1.000e+04 
3480.000 -41.67309 6.06190 0.00296 -0.00092 -0.00016 0.00000 1.000e+04 
3490.000 57.31163 2.52360 -0.00217 -0.00077 0.00271 0.00000 1.000e+04 
3500.000 -29.70102 37.22791 0.00264 -0.00184 0.00037 -0.00000 1.000e+04 
3510.000 47.70406 -22.81954 0.00269 -0.00009 0.00257 0.00000 1.000e+04 
3520.000 -4.75568 53.19286 0.00090 -0.00215 0.00114 -0.00000 1.000e+04 
3530.000 23.63913 -40.61665 0.00180 0.00054 0.00199 0.00000 1.000e+04 
3540.000 21.83916 53.29094 -0.00023 -0.00204 0.00181 -0.00000 1.000e+04 
3550.000 -9.63875 -40.62144 0.00323 0.00070 0.00093 0.00000 1.000e+04 
3560.000 43.35308 40.76639 -0.00460 -0.00170 0.00232 -0.00000 1.000e+04 
3570.000 -36.37614 -17.22646 0.00360 -0.00009 -0.00004 0.00000 1.000e+04 
3580.000 55.68000 19.55919 -0.00630 -0.00119 0.00263 -0.00000 1.000e+04 
3590.000 -40.03371 17.56215 0.00350 -0.00129 -0.00005 0.00000 1.000e+04 
3600.000 55.74873 -5.92931 -0.00427 -0.00055 0.00270 0.00000 1.000e+04 
3610.000 -22.50333 44.19931 0.00294 -0.00199 0.00061 0.00000 1.000e+04 
3620.000 41.45596 -29.77031 -0.00287 0.00013 0.00244 -0.00000 1.000e+04 
3630.000 3.90129 54.84220 0.00083 -0.00215 0.00137 0.00000 1.000e+04 
3640.000 13.49409 -43.01683 -0.00453 0.00067 0.00170 -0.00000 1.000e+04 
3650.000 29.56463 50.54190 0.00556 -0.00195 0.00200 0.00000 1.000e+04 
3660.000 -20.18640 -35.31022 -0.00309 0.00055 0.00055 0.00000 1.000e+04 
3670.000 48.62016 34.63632 0.00254 -0.00154 0.00244 -0.00000 1.000e+04 
3680.000 -40.60261 -5.50827 -0.00040 -0.00051 -0.00016 0.00000 1.000e+04 
3690.000 57.17798 11.21003 -0.00418 -0.00098 0.00268 -0.00000 1.000e+04 
3700.000 -35.85977 28.29586 0.00072 -0.00160 0.00013 0.00000 1.000e+04 
3710.000 52.52019 -14.52720 -0.00459 -0.00032 0.00266 -0.00000 1.000e+04 
3720.000 -14.01071 49.69739 0.00251 -0.00210 0.00088 0.00000 1.000e+04 
3730.000 33.25805 -35.93735 -0.00170 0.00035 0.00225 -0.00000 1.000e+04 
3740.000 12.93416 54.95468 -0.00171 -0.00211 0.00160 0.00000 1.000e+04 
3750.000 1.90184 -43.16355 -0.00438 0.00074 0.00133 -0.00000 1.000e+04 
3760.000 36.89753 46.33997 0.00517 -0.00183 0.00217 0.00000 1.000e+04 
3770.000 -29.69766 -27.02487 -0.00517 0.00027 0.00020 -0.00000 1.000e+04 
3780.000 52.74045 27.44287 0.00661 -0.00137 0.00255 -0.00000 1.000e+04 
3790.000 -41.73050 6.48115 -0.00426 -0.00093 -0.00016 -0.00000 1.000e+04 
3800.000 57.18637 2.63927 0.00232 -0.00077 0.00271 0.00000 1.000e+04 
3810.000 -29.73576 37.37636 0.00155 -0.00183 0.00037 -0.00000 1.000e+04 
3820.000 47.64075 -22.64132 -0.00185 -0.00008 0.00257 0.00000 1.000e+04 
3830.000 -4.89226 53.33309 0.00009 -0.00214 0.00114 0.00000 1.000e+04 
3840.000 23.42356 -40.57125 0.00193 0.00055 0.00199 -0.00000 1.000e+04 
3850.000 21.91488 53.44694 0.00183 -0.00204 0.00182 0.00000 1.000e+04 
3860.000 -10.35614 -40.29628 0.00181 0.00069 0.00091 -0.00000 1.000e+04 
3870.000 43.52571 40.68556 0.00156 -0.00169 0.00232 0.00000 1.000e+04 
3880.000 -36.92247 -16.21807 -0.00570 -0.00012 -0.00005 -0.00000 1.000e+04 
3890.000 55.67872 19.25578 0.00741 -0.00118 0.00263 0.00000 1.000e+04 
3900.000 -39.89799 18.60317 0.00054 -0.00131 -0.00004 -0.00000 1.000e+04 
3910.000 55.44414 -6.52499 0.00055 -0.00054 0.00270 0.00000 1.000e+04 
3920.000 -21.95934 44.82096 0.01063 -0.00200 0.00064 -0.00000 1.000e+04 
3930.000 40.65657 -30.34321 -0.00593 0.00016 0.00243 0.00000 1.000e+04 
3940.000 4.62231 55.05364 0.01208 -0.00214 0.00139 -0.00000 1.000e+04 
3950.000 11.98419 -43.12462 -0.01366 0.00069 0.00166 -0.00000 1.000e+04 
3960.000 30.12149 50.27931 0.01042 -0.00194 0.00201 0.00000 1.000e+04 
3970.000 -21.47568 -34.44814 -0.00523 0.00052 0.00051 -0.00000 1.000e+04 
3980.000 48.81806 34.16370 0.00156 -0.00153 0.00245 0.00000 1.000e+04 
3990.000 -40.91473 -4.39526 0.00378 -0.00055 -0.00016 -0.00000 1.000e+04 
4000.000 57.01782 10.82568 -0.00060 -0.00097 0.00269 0.00000 1.000e+04 
4010.000 -35.74098 28.77556 0.00301 -0.00161 0.00015 -0.00000 1.000e+04 
4020.000 52.21271 -14.71383 -0.00745 -0.00031 0.00266 -0.00000 1.000e+04 
4030.000 -14.09970 49.77359 0.00611 -0.00209 0.00088 0.00000 1.000e+04 
4040.000 32.99973 -35.90004 -0.00338 0.00036 0.00225 -0.00000 1.000e+04 
4050.000 12.39954 55.02158 0.00050 -0.00211 0.00159 0.00000 1.000e+04 
4060.000 2.03428 -43.12272 -0.00080 0.00074 0.00134 -0.00000 1.000e+04 
4070.000 36.16355 46.69936 -0.00199 -0.00185 0.00216 0.00000 1.000e+04 
4080.000 -29.15049 -27.70466 0.00019 0.00029 0.00023 -0.00000 1.000e+04 
4090.000 52.11103 28.32498 0.00315 -0.00139 0.00254 0.00000 1.000e+04 
4100.000 -41.84662 4.94224 -0.00090 -0.00087 -0.00016 -0.00000 1.000e+04 
4110.000 57.06619 4.06751 0.00470 -0.00081 0.00271 0.00000 1.000e+04 
4120.000 -31.14629 35.78715 0.00169 -0.00179 0.00032 -0.00000 1.000e+04 
4130.000 48.56757 -21.04433 0.00023 -0.00013 0.00260 0.00000 1.000e+04 
4140.000 -7.11948 52.71008 0.01070 -0.00213 0.00108 -0.00000 1.000e+04 
4150.000 25.55582 -39.67474 0.00160 0.00051 0.00205 0.00000 1.000e+04 
4160.000 19.56485 54.01114 0.00680 -0.00206 0.00176 -0.00000 1.000e+04 
4170.000 -7.59263 -41.21916 -0.00376 0.00072 0.00101 0.00000 1.000e+04 
4180.000 41.60154 42.41515 0.01502 -0.00173 0.00228 -0.00000 1.000e+04 
4190.000 -35.39598 -19.24758 -0.01101 -0.00001 0.00001 0.00000 1.000e+04 
4200.000 54.77164 21.77914 0.01911 -0.00124 0.00262 -0.00000 1.000e+04 
4210.000 -40.86617 15.06736 -0.00938 -0.00120 -0.00008 -0.00000 1.000e+04 
4220.000 56.00156 -3.48691 0.01065 -0.00061 0.00271 0.00000 1.000e+04 
4230.000 -24.96466 42.43469 0.00146 -0.00195 0.00054 -0.00000 1.000e+04 
4240.000 43.22103 -27.57875 -0.00112 0.00007 0.00249 0.00000 1.000e+04 
4250.000 0.56991 54.60025 0.01428 -0.00215 0.00129 -0.00000 1.000e+04 
4260.000 16.56214 -42.33707 -0.00978 0.00064 0.00180 0.00000 1.000e+04 
4270.000 26.46959 51.90678 0.01828 -0.00199 0.00193 -0.00000 1.000e+04 
4280.000 -17.19359 -37.16186 -0.01357 0.00061 0.00067 -0.00000 1.000e+04 
4290.000 46.45712 37.24069 0.01910 -0.00161 0.00240 0.00000 1.000e+04 
4300.000 -39.73981 -9.42678 -0.00832 -0.00037 -0.00013 -0.00000 1.000e+04 
4310.000 56.51631 14.54531 0.00904 -0.00106 0.00267 0.00000 1.000e+04 
4320.000 -37.84561 24.72952 0.00597 -0.00149 0.00007 -0.00000 1.000e+04 
4330.000 53.66763 -11.27148 0.00336 -0.00041 0.00269 0.00000 1.000e+04 
4340.000 -17.51368 48.02662 0.00989 -0.00206 0.00078 -0.00000 1.000e+04 
4350.000 36.12086 -33.77528 0.00172 0.00028 0.00233 0.00000 1.000e+04 
4360.000 9.19382 55.30072 0.01301 -0.00213 0.00151 -0.00000 1.000e+04 
4370.000 5.68800 -43.29760 -0.00307 0.00073 0.00146 0.00000 1.000e+04 
4380.000 33.76622 48.33981 0.01310 -0.00188 0.00210 -0.00000 1.000e+04 
4390.000 -26.77069 -30.14577 -0.00869 0.00038 0.00032 0.00000 1.000e+04 
4400.000 50.91744 30.65207 0.01427 -0.00145 0.00251 -0.00000 1.000e+04 
4410.000 -41.87349 2.13158 -0.01163 -0.00077 -0.00017 0.00000 1.000e+04 
4420.000 57.07856 6.35527 0.01299 -0.00086 0.00271 -0.00000 1.000e+04 
4430.000 -32.66483 34.05393 -0.01343 -0.00174 0.00028 -0.00000 1.000e+04 
4440.000 49.56114 -19.23988 0.01444 -0.00018 0.00262 -0.00000 1.000e+04 
4450.000 -9.17845 52.15866 -0.01249 -0.00212 0.00103 -0.00000 1.000e+04 
4460.000 27.32040 -38.78779 0.01414 0.00048 0.00211 0.00000 1.000e+04 
4470.000 17.57328 54.51289 -0.01155 -0.00207 0.00172 -0.00000 1.000e+04 
4480.000 -5.58854 -41.74540 0.01087 0.00073 0.00109 0.00000 1.000e+04 
4490.000 40.22204 43.65369 -0.00799 -0.00176 0.00225 -0.00000 1.000e+04 
4500.000 -34.27288 -21.09992 0.00269 0.00006 0.00005 0.00000 1.000e+04 
4510.000 54.12021 23.57263 -0.00171 -0.00128 0.00260 -0.00000 1.000e+04 
4520.000 -41.32307 13.04284 -0.00541 -0.00114 -0.00010 0.00000 1.000e+04 
4530.000 56.28045 -1.65649 -0.00351 -0.00066 0.00272 -0.00000 1.000e+04 
4540.000 -26.38706 41.33490 -0.00894 -0.00192 0.00050 0.00000 1.000e+04 
4550.000 44.26731 -26.31858 -0.00580 0.00004 0.00252 -0.00000 1.000e+04 
4560.000 -0.91235 54.47900 -0.00744 -0.00214 0.00125 0.00000 1.000e+04 
4570.000 18.03998 -41.89289 -0.00532 0.00063 0.00185 -0.00000 1.000e+04 
4580.000 25.01317 52.51940 -0.00544 -0.00200 0.00190 0.00000 1.000e+04 
4590.000 -15.63818 -37.92658 0.00595 0.00063 0.00073 -0.00000 1.000e+04 
4600.000 45.34188 38.53501 -0.01685 -0.00163 0.00238 0.00000 1.000e+04 
4610.000 -39.17020 -11.26466 0.01270 -0.00030 -0.00011 -0.00000 1.000e+04 
4620.000 56.11548 16.31495 -0.01504 -0.00110 0.00266 -0.00000 1.000e+04 
4630.000 -38.66321 23.06213 0.00742 -0.00144 0.00004 0.00000 1.000e+04 
4640.000 54.15342 -9.58747 -0.00898 -0.00045 0.00270 -0.00000 1.000e+04 
4650.000 -19.11604 47.18384 0.00343 -0.00204 0.00074 0.00000 1.000e+04 
4660.000 37.45166 -32.63634 -0.00266 0.00025 0.00237 -0.00000 1.000e+04 
4670.000 7.50667 55.40843 -0.00604 -0.00213 0.00147 0.00000 1.000e+04 
4680.000 7.45286 -43.22976 -0.00181 0.00072 0.00152 -0.00000 1.000e+04 
4690.000 32.40992 49.17448 -0.00549 -0.00190 0.00207 0.00000 1.000e+04 
4700.000 -25.36137 -31.38695 -0.00106 0.00042 0.00037 -0.00000 1.000e+04 
4710.000 50.06022 32.07511 0.00070 -0.00148 0.00249 0.00000 1.000e+04 
4720.000 -41.77897 0.24446 0.00346 -0.00071 -0.00017 -0.00000 1.000e+04 
4730.000 56.96338 8.01301 -0.00214 -0.00090 0.00271 0.00000 1.000e+04 
4740.000 -33.86438 32.37770 0.01186 -0.00170 0.00023 -0.00000 1.000e+04 
4750.000 50.48633 -17.55172 -0.00582 -0.00023 0.00264 0.00000 1.000e+04 
4760.000 -11.02208 51.46162 0.01285 -0.00211 0.00097 -0.00000 1.000e+04 
4770.000 29.34075 -37.73641 -0.01035 0.00044 0.00216 0.00000 1.000e+04 
4780.000 15.56174 54.86036 0.00816 -0.00209 0.00167 0.00000 1.000e+04 
4790.000 -2.87626 -42.29990 -0.00746 0.00074 0.00118 -0.00000 1.000e+04 
4800.000 38.67554 45.01758 0.00390 -0.00179 0.00222 0.00000 1.000e+04 
4810.000 -32.82082 -23.22397 -0.00290 0.00014 0.00010 -0.00000 1.000e+04 
4820.000 53.46903 25.35181 -0.00059 -0.00132 0.00258 0.00000 1.000e+04 
4830.000 -41.67289 10.93638 0.00074 -0.00107 -0.00012 -0.00000 1.000e+04 
4840.000 56.53880 0.04642 0.00467 -0.00070 0.00272 0.00000 1.000e+04 
4850.000 -27.69310 40.09925 0.00408 -0.00189 0.00046 -0.00000 1.000e+04 
4860.000 45.41717 -24.94826 0.00374 -0.00000 0.00254 0.00000 1.000e+04 
4870.000 -2.43733 54.22377 -0.00251 -0.00214 0.00121 -0.00000 1.000e+04 
4880.000 19.74277 -41.46113 -0.00298 0.00060 0.00190 -0.00000 1.000e+04 
4890.000 23.82974 52.95719 -0.00342 -0.00202 0.00187 0.00000 1.000e+04 
4900.000 -14.01612 -38.69796 0.00135 0.00066 0.00079 -0.00000 1.000e+04 
4910.000 44.60415 39.41878 -0.00277 -0.00166 0.00236 0.00000 1.000e+04 
4920.000 -38.47865 -12.93241 0.00584 -0.00024 -0.00009 -0.00000 1.000e+04 
4930.000 55.85999 17.63249 -0.00581 -0.00113 0.00265 -0.00000 1.000e+04 
4940.000 -39.22782 21.42385 0.00299 -0.00139 0.00001 0.00000 1.000e+04 
4950.000 54.65842 -8.13247 -0.00122 -0.00049 0.00270 -0.00000 1.000e+04 
4960.000 -20.42189 46.26952 0.00128 -0.00202 0.00069 0.00000 1.000e+04 
4970.000 38.85157 -31.51967 0.00183 0.00021 0.00240 0.00000 1.000e+04 
4980.000 5.99742 55.32980 0.00084 -0.00213 0.00143 -0.00000 1.000e+04 
4990.000 9.58535 -43.14406 -0.00115 0.00071 0.00159 0.00000 1.000e+04 
5000.000 31.07179 49.87529 0.00282 -0.00193 0.00204 -0.00000 1.000e+04 
5010.000 -23.48665 -32.90992 -0.00197 0.00048 0.00044 0.00000 1.000e+04 
5020.000 49.19985 33.42712 0.01017 -0.00151 0.00247 -0.00000 1.000e+04 
5030.000 -41.42369 -2.26169 -0.00971 -0.00062 -0.00016 0.00000 1.000e+04 
5040.000 56.93992 9.82821 0.00886 -0.00094 0.00270 -0.00000 1.000e+04 
5050.000 -34.96903 30.64221 -0.00837 -0.00165 0.00019 -0.00000 1.000e+04 
5060.000 51.29822 -15.99852 0.01409 -0.00027 0.00266 0.00000 1.000e+04 
5070.000 -12.88124 50.60450 -0.00446 -0.00210 0.00092 -0.00000 1.000e+04 
5080.000 31.23193 -36.74220 0.01232 0.00040 0.00221 0.00000 1.000e+04 
5090.000 13.73312 55.09007 -0.00187 -0.00210 0.00163 -0.00000 1.000e+04 
5100.000 -0.65677 -42.71303 0.00934 0.00074 0.00126 0.00000 1.000e+04 
5110.000 37.15460 46.02608 -0.00282 -0.00182 0.00218 -0.00000 1.000e+04 
5120.000 -31.10300 -25.54156 0.00009 0.00022 0.00016 0.00000 1.000e+04 
5130.000 52.64549 27.03900 0.00125 -0.00136 0.00256 -0.00000 1.000e+04 
5140.000 -41.93282 7.80111 -0.00780 -0.00096 -0.00014 0.00000 1.000e+04 
5150.000 56.75927 2.31549 -0.00139 -0.00076 0.00272 -0.00000 1.000e+04 
5160.000 -29.78025 37.77690 -0.01145 -0.00183 0.00038 0.00000 1.000e+04 
5170.000 47.09781 -22.79106 0.00331 -0.00007 0.00258 -0.00000 1.000e+04 
5180.000 -5.41217 53.35420 -0.01660 -0.00214 0.00113 0.00000 1.000e+04 
5190.000 23.16309 -40.44949 0.00400 0.00055 0.00199 -0.00000 1.000e+04 
5200.000 20.96335 53.70764 -0.01626 -0.00205 0.00180 0.00000 1.000e+04 
5210.000 -10.08903 -40.36517 0.00802 0.00070 0.00093 -0.00000 1.000e+04 
5220.000 42.61267 41.46088 -0.01345 -0.00171 0.00231 0.00000 1.000e+04 
5230.000 -36.74310 -16.84787 0.00639 -0.00010 -0.00004 -0.00000 1.000e+04 
5240.000 55.20222 20.26656 -0.00750 -0.00120 0.00263 0.00000 1.000e+04 
5250.000 -40.34606 17.68155 0.00719 -0.00128 -0.00005 -0.00000 1.000e+04 
5260.000 55.49384 -5.28600 -0.00194 -0.00056 0.00271 0.00000 1.000e+04 
5270.000 -23.20078 44.14753 0.00799 -0.00198 0.00061 -0.00000 1.000e+04 
5280.000 41.37482 -29.31647 0.00201 0.00013 0.00245 0.00000 1.000e+04 
5290.000 2.93667 55.06907 -0.00414 -0.00214 0.00135 -0.00000 1.000e+04 
5300.000 13.31211 -42.80933 -0.00068 0.00068 0.00170 -0.00000 1.000e+04 
5310.000 28.55863 51.08985 -0.00288 -0.00196 0.00198 0.00000 1.000e+04 
5320.000 -20.29180 -35.23866 0.00106 0.00055 0.00056 -0.00000 1.000e+04 
5330.000 47.63526 35.58844 -0.00416 -0.00156 0.00243 0.00000 1.000e+04 
5340.000 -40.60647 -6.35781 0.00351 -0.00048 -0.00015 -0.00000 1.000e+04 
5350.000 56.58921 12.79011 -0.00151 -0.00102 0.00269 -0.00000 1.000e+04 
5360.000 -36.98864 26.75373 -0.00014 -0.00155 0.00011 -0.00000 1.000e+04 
5370.000 52.90863 -12.69402 0.00752 -0.00036 0.00268 0.00000 1.000e+04 
5380.000 -16.33897 48.74954 -0.00389 -0.00207 0.00082 -0.00000 1.000e+04 
5390.000 34.89096 -34.47940 0.00012 0.00031 0.00230 0.00000 1.000e+04 
5400.000 9.88017 55.25138 0.00308 -0.00212 0.00153 -0.00000 1.000e+04 
5410.000 4.71733 -43.20669 -0.00431 0.00073 0.00143 -0.00000 1.000e+04 
5420.000 33.96482 48.13694 0.00795 -0.00188 0.00211 0.00000 1.000e+04 
5430.000 -27.10266 -29.82190 -0.00219 0.00037 0.00031 0.00000 1.000e+04 
5440.000 50.82901 30.58049 -0.00047 -0.00145 0.00251 -0.00000 1.000e+04 
5450.000 -41.86235 1.92278 -0.00217 -0.00077 -0.00017 0.00000 1.000e+04 
5460.000 56.94384 6.74462 0.00900 -0.00087 0.00271 -0.00000 1.000e+04 
5470.000 -33.15322 33.36449 -0.00727 -0.00172 0.00026 -0.00000 1.000e+04 
5480.000 49.90244 -18.54903 0.00244 -0.00020 0.00263 0.00000 1.000e+04 
5490.000 -10.23910 51.68791 0.00326 -0.00212 0.00100 -0.00000 1.000e+04 
5500.000 28.51912 -38.22146 0.00048 0.00046 0.00214 0.00000 1.000e+04 
5510.000 16.37643 54.66556 0.00704 -0.00208 0.00169 -0.00000 1.000e+04 
5520.000 -3.86572 -42.15621 -0.00483 0.00074 0.00114 0.00000 1.000e+04 
5530.000 39.21539 44.46352 0.01345 -0.00178 0.00223 -0.00000 1.000e+04 
5540.000 -33.22898 -22.71370 -0.00795 0.00011 0.00008 0.00000 1.000e+04 
5550.000 53.71446 24.65789 0.00690 -0.00130 0.00259 -0.00000 1.000e+04 
5560.000 -41.58060 11.40037 -0.00580 -0.00108 -0.00012 0.00000 1.000e+04 
5570.000 56.45140 -0.52937 0.01462 -0.00069 0.00272 0.00000 1.000e+04 
5580.000 -27.52910 40.14089 -0.00613 -0.00189 0.00046 -0.00000 1.000e+04 
5590.000 45.24836 -25.17838 0.00839 -0.00000 0.00254 0.00000 1.000e+04 
5600.000 -2.63265 54.01759 0.00358 -0.00214 0.00121 -0.00000 1.000e+04 
5610.000 20.10103 -41.39708 0.00061 0.00060 0.00191 0.00000 1.000e+04 
5620.000 23.30514 53.00445 0.00956 -0.00202 0.00186 -0.00000 1.000e+04 
5630.000 -13.22110 -39.09301 -0.00575 0.00067 0.00082 0.00000 1.000e+04 
5640.000 44.12342 39.88390 0.01195 -0.00167 0.00235 -0.00000 1.000e+04 
5650.000 -38.18377 -13.79801 -0.00969 -0.00021 -0.00008 0.00000 1.000e+04 
5660.000 55.65424 18.19669 0.01065 -0.00115 0.00265 -0.00000 1.000e+04 
5670.000 -39.59216 20.37823 -0.00784 -0.00136 -0.00001 -0.00000 1.000e+04 
5680.000 54.85751 -7.27857 -0.00067 -0.00051 0.00271 -0.00000 1.000e+04 
5690.000 -21.41606 45.57979 -0.00389 -0.00201 0.00066 0.00000 1.000e+04 
5700.000 39.62576 -30.81606 0.00208 0.00019 0.00242 -0.00000 1.000e+04 
5710.000 4.81708 55.27599 -0.00211 -0.00214 0.00140 0.00000 1.000e+04 
5720.000 10.74404 -43.05594 0.00159 0.00070 0.00163 -0.00000 1.000e+04 
5730.000 30.07203 50.37237 -0.00402 -0.00194 0.00202 0.00000 1.000e+04 
5740.000 -22.53567 -33.70087 0.00186 0.00050 0.00048 -0.00000 1.000e+04 
5750.000 48.71310 34.12969 -0.00402 -0.00153 0.00246 -0.00000 1.000e+04 
5760.000 -41.28921 -3.35427 -0.00192 -0.00058 -0.00016 0.00000 1.000e+04 
5770.000 56.85346 10.57356 0.00089 -0.00096 0.00270 -0.00000 1.000e+04 
5780.000 -35.51236 29.72978 -0.00593 -0.00163 0.00017 0.00000 1.000e+04 
5790.000 51.69074 -15.24894 0.00717 -0.00029 0.00266 0.00000 1.000e+04 
5800.000 -13.65959 50.23167 0.00101 -0.00209 0.00090 -0.00000 1.000e+04 
5810.000 32.04068 -36.29356 0.00495 0.00038 0.00223 0.00000 1.000e+04 
5820.000 13.02322 55.15745 0.00135 -0.00210 0.00161 -0.00000 1.000e+04 
5830.000 0.44792 -42.82131 0.00242 0.00074 0.00129 0.00000 1.000e+04 
5840.000 36.51653 46.54873 -0.00658 -0.00183 0.00217 -0.00000 1.000e+04 
5850.000 -30.48748 -26.26058 0.00544 0.00024 0.00018 0.00000 1.000e+04 
5860.000 52.32890 27.75770 -0.00799 -0.00138 0.00255 -0.00000 1.000e+04 
5870.000 -42.00717 7.07058 0.00451 -0.00094 -0.00014 0.00000 1.000e+04 
5880.000 56.78134 2.97447 -0.00722 -0.00078 0.00272 -0.00000 1.000e+04 
5890.000 -30.26569 37.27612 -0.00635 -0.00182 0.00037 0.00000 1.000e+04 
5900.000 47.47274 -22.18977 0.00485 -0.00009 0.00259 -0.00000 1.000e+04 
5910.000 -5.99004 53.29431 -0.00779 -0.00213 0.00112 -0.00000 1.000e+04 
5920.000 23.59898 -40.21687 0.00531 0.00055 0.00201 0.00000 1.000e+04 
5930.000 20.40763 53.89374 0.00257 -0.00205 0.00179 -0.00000 1.000e+04 
5940.000 -9.60804 -40.50641 -0.00367 0.00070 0.00095 0.00000 1.000e+04 
5950.000 42.08413 41.89967 0.00939 -0.00172 0.00230 -0.00000 1.000e+04 
5960.000 -36.39215 -17.57871 -0.00276 -0.00007 -0.00002 0.00000 1.000e+04 
5970.000 54.82257 21.09687 0.00922 -0.00122 0.00263 -0.00000 1.000e+04 
5980.000 -40.71615 16.52219 -0.01240 -0.00124 -0.00006 0.00000 1.000e+04 
5990.000 55.61047 -4.23455 0.01490 -0.00059 0.00272 0.00000 1.000e+04 
6000.000 -24.36990 43.23952 -0.00310 -0.00196 0.00057 -0.00000 1.000e+04 
6010.000 42.29736 -28.20898 0.00256 0.00010 0.00248 0.00000 1.000e+04 
6020.000 1.05326 54.80888 0.00419 -0.00214 0.00131 -0.00000 1.000e+04 
6030.000 15.41975 -42.38212 -0.00442 0.00066 0.00177 -0.00000 1.000e+04 
6040.000 26.36064 51.91215 -0.00008 -0.00199 0.00193 0.00000 1.000e+04 
6050.000 -17.65390 -36.85635 -0.00280 0.00060 0.00066 -0.00000 1.000e+04 
6060.000 46.10991 37.51333 -0.00606 -0.00161 0.00240 0.00000 1.000e+04 
6070.000 -39.86114 -9.34083 0.00862 -0.00037 -0.00013 -0.00000 1.000e+04 
6080.000 56.25114 15.07051 -0.00880 -0.00107 0.00267 0.00000 1.000e+04 
6090.000 -38.11427 24.60721 0.00236 -0.00148 0.00007 0.00000 1.000e+04 
6100.000 53.58844 -10.81054 -0.01082 -0.00041 0.00269 -0.00000 1.000e+04 
6110.000 -18.16600 47.82778 0.00438 -0.00205 0.00077 0.00000 1.000e+04 
6120.000 36.36632 -33.35223 -0.00982 0.00028 0.00234 -0.00000 1.000e+04 
